1,1
1,4
1,2
1,3
1,5
1,100
2,100
1,400
1,500
1,301
1,208
1,307
1,110
2,110
3,110
1,211
1,4001
1,4003
1,4002
1,4005
1,5004
1,27
1,11
1,32
1,53
1,44
1,55
1,91
2,91
3,91
1,203
1,28
1,105
1,217
1,309
2,309
1,415
1,535
1,147
1,286
1,38
1,49
1,50
1,142
1,26
1,36
1,412
1,509
1,133
1,9211
1,369
1,407
1,765
1,290
2,290
3,290
1,112
2,112
1,511
2,511
3,511
4,511
5,511
1,333
1,77
2,77
3,77
1,86
2,86
1,90
2,90
1,991
2,991
1,95
2,95
1,94
2,94
1,92
1,71
1,73
1,70
1,64
1,65
1,154
1,83
1,61
1,832
1,391
1,414
1,541
1,1001
1,1005
1,1002
1,1004
1,1003
1,11002
1,2001
1,377
1,498
1,574
1,11511
1,502
1,673
1,634
1,2005
1,3001
1,3002
1,3003
1,3004
1,3005
